C_id,P_id,W_id,Platform,OrderDate,year,quantity
12696,417781,21203,Snapdeal,10-06-2012,2012,1
12697,417782,21207,Snapdeal,05-09-2013,2013,1
12698,417783,21254,Amazon,02-09-2017,2017,2
12699,417784,21259,Amazon,09-06-2011,2011,2
12700,417785,21265,Amazon,06-10-2013,2013,2
12701,417786,21380,Snapdeal,05-02-2013,2013,2
12702,417787,21386,Snapdeal,12-06-2010,2010,2
12703,417788,21390,Snapdeal,06-06-2010,2010,2
12704,417789,21450,Flipkart,01-07-2013,2013,2
12705,417790,21455,Flipkart,09-10-2014,2014,2
12706,417791,21456,Flipkart,07-10-2013,2013,2
12707,417792,22222,Flipkart,07-08-2013,2013,2
12708,417793,22229,Flipkart,05-03-2011,2011,1
12709,417794,22232,Flipkart,09-08-2015,2015,1
12710,417795,12237,Flipkart,05-06-2017,2017,1
12711,417796,22249,Flipkart,07-03-2016,2016,1
12712,417797,21193,Flipkart,12-12-2016,2016,1
12713,417798,21203,Flipkart,07-11-2013,2013,1
12714,417799,21207,Snapdeal,02-11-2011,2011,1
12715,417800,21254,Snapdeal,05-03-2010,2010,1
12716,417801,21259,Snapdeal,03-07-2013,2013,1
12717,417802,21265,Amazon,10-11-2015,2015,2
12718,417803,21380,Amazon,04-06-2015,2015,1
12719,417804,21386,Amazon,03-07-2014,2014,2
12720,417805,21390,Amazon,09-03-2015,2015,3
12721,417806,21450,Amazon,06-07-2016,2016,3
12722,417807,21455,Amazon,06-06-2013,2013,3
12723,417808,21456,Amazon,02-02-2015,2015,4
12724,417809,22222,Amazon,09-01-2016,2016,1
12725,417810,22229,Flipkart,11-11-2011,2011,2
12726,417811,22232,Flipkart,11-04-2011,2011,1
12727,417812,21193,Snapdeal,06-08-2016,2016,1
12728,417813,21203,Amazon,12-02-2013,2013,1
12729,417814,21207,Snapdeal,04-01-2017,2017,1
12730,417815,21254,Snapdeal,05-01-2011,2011,1
12731,417816,21259,Snapdeal,05-07-2017,2017,1
12732,417817,21265,Snapdeal,03-03-2011,2011,1
12733,417818,21380,Amazon,02-08-2010,2010,1
12734,417819,21386,Amazon,04-02-2011,2011,2
12735,417820,21390,Amazon,11-05-2011,2011,2
12736,417821,21450,Amazon,05-02-2010,2010,1
12737,417822,21455,Amazon,01-08-2014,2014,1
12738,417823,21456,Amazon,01-07-2013,2013,1
12739,417824,22222,Amazon,04-10-2010,2010,1
12740,417825,22229,Amazon,12-10-2016,2016,1
12741,417826,22232,Amazon,05-06-2014,2014,1
12742,417827,12237,Amazon,08-01-2015,2015,3
10021,417828,22249,Amazon,11-02-2013,2013,4
10022,417829,22253,Amazon,11-12-2014,2014,2
10023,417830,22256,Amazon,01-07-2012,2012,1
10025,417831,22260,Flipkart,01-03-2014,2014,2
10026,417832,20512,Snapdeal,05-02-2014,2014,3
10027,417833,20695,Snapdeal,12-11-2016,2016,4
10029,417834,20826,Snapdeal,05-05-2010,2010,1
10030,417835,20836,Snapdeal,05-06-2010,2010,1
10031,417836,20900,Flipkart,11-10-2016,2016,1
10032,417837,20901,Flipkart,01-07-2015,2015,1
10033,417838,20992,Flipkart,03-06-2017,2017,1
10034,417839,21041,Snapdeal,12-11-2012,2012,1
10035,417840,21069,Snapdeal,11-04-2014,2014,1
10036,417841,21136,Snapdeal,02-01-2010,2010,1
10038,417842,21149,Snapdeal,01-04-2015,2015,1
10039,417843,21192,Snapdeal,11-10-2016,2016,1
10040,417844,21193,Snapdeal,12-06-2013,2013,1
10041,417845,21203,Snapdeal,07-01-2017,2017,1
10042,417846,21207,Snapdeal,06-06-2010,2010,1
10043,417847,21254,Snapdeal,07-09-2014,2014,1
10044,417848,21259,Snapdeal,05-11-2015,2015,1
10045,417849,21265,Snapdeal,10-01-2012,2012,1
10046,417850,21380,Snapdeal,12-05-2016,2016,1
10047,417851,21386,Snapdeal,01-12-2016,2016,1
10048,417852,21390,Snapdeal,08-01-2010,2010,1
10050,417853,21450,Snapdeal,01-10-2015,2015,1
10051,417854,21455,Amazon,01-04-2015,2015,1
10052,417855,21456,Amazon,11-06-2013,2013,1
10053,417856,22222,Amazon,11-09-2016,2016,1
10054,417857,22229,Snapdeal,05-07-2012,2012,1
10055,417858,22232,Snapdeal,03-12-2012,2012,1
10056,417859,12237,Snapdeal,06-02-2010,2010,1
10057,417860,22249,Flipkart,06-08-2017,2017,1
10059,417861,21193,Flipkart,01-05-2012,2012,1
10060,417862,21203,Flipkart,06-03-2014,2014,1
10061,417863,21207,Flipkart,03-02-2010,2010,1
10062,417864,21254,Flipkart,11-02-2013,2013,1
10063,417865,20901,Flipkart,05-08-2010,2010,1
10064,417866,20992,Flipkart,09-07-2015,2015,1
10065,417867,21041,Flipkart,08-03-2013,2013,1
10066,417868,21069,Flipkart,07-06-2015,2015,1
10067,417869,21136,Flipkart,04-11-2012,2012,1
10068,417870,21149,Snapdeal,04-09-2017,2017,1
10069,417871,21192,Snapdeal,07-02-2012,2012,1
10070,417872,21193,Snapdeal,03-05-2015,2015,1
10072,417873,21203,Amazon,04-06-2013,2013,1
10073,417874,21207,Amazon,07-08-2013,2013,1
10074,417875,21254,Amazon,04-11-2010,2010,1
10075,417876,21259,Amazon,12-04-2016,2016,1
10076,417877,21265,Amazon,03-05-2014,2014,3
10077,417878,21380,Amazon,12-10-2010,2010,3
10078,417879,21386,Amazon,09-05-2012,2012,3
10079,417880,21390,Amazon,01-12-2017,2017,3
10080,417881,21450,Flipkart,07-06-2016,2016,3
10081,417882,21455,Flipkart,05-05-2013,2013,3
10082,417883,21456,Snapdeal,09-10-2014,2014,3
10083,417884,22222,Amazon,11-06-2012,2012,3
10084,417885,22229,Snapdeal,04-05-2016,2016,3
10085,417886,22232,Snapdeal,08-08-2014,2014,3
10086,417887,12237,Snapdeal,01-03-2015,2015,3
10087,417888,22249,Snapdeal,06-10-2013,2013,3
10088,417889,22253,Amazon,02-10-2013,2013,2
10089,417890,22256,Amazon,03-12-2013,2013,2
10090,417891,22260,Amazon,09-02-2010,2010,1
10091,417892,20512,Amazon,12-01-2010,2010,1
10092,417893,20695,Amazon,03-01-2013,2013,1
10093,417894,20826,Amazon,04-02-2014,2014,1
10094,417895,20836,Amazon,09-07-2011,2011,1
10095,417896,20900,Amazon,02-09-2016,2016,2
10096,417897,20901,Amazon,06-04-2017,2017,2
10097,417898,20992,Amazon,01-12-2014,2014,2
10098,417899,21041,Amazon,06-01-2011,2011,2
10099,417900,21069,Amazon,06-08-2017,2017,2
10100,417901,21136,Amazon,12-04-2014,2014,2
10101,417902,21149,Flipkart,07-08-2014,2014,2
10102,417903,21192,Snapdeal,07-06-2013,2013,2
10103,417904,21193,Snapdeal,11-02-2013,2013,2
10104,417905,21203,Snapdeal,02-01-2015,2015,2
10105,417906,21207,Snapdeal,12-01-2016,2016,1
10106,417907,21254,Flipkart,11-07-2014,2014,1
10107,417908,21259,Flipkart,09-03-2011,2011,1
10108,417909,21265,Flipkart,01-10-2017,2017,1
10109,417910,21380,Snapdeal,04-09-2012,2012,1
10110,417911,21386,Snapdeal,12-08-2012,2012,1
10111,417912,21390,Snapdeal,05-09-2012,2012,1
10112,417913,21450,Snapdeal,07-07-2011,2011,1
10113,417914,21455,Snapdeal,10-04-2012,2012,1
10114,417915,21456,Snapdeal,12-07-2012,2012,2
10115,417916,22222,Snapdeal,01-09-2011,2011,1
10116,417917,22229,Snapdeal,04-02-2013,2013,2
10117,417918,22232,Snapdeal,09-07-2014,2014,3
10118,417919,12237,Snapdeal,09-06-2010,2010,3
10119,417920,22249,Snapdeal,06-05-2016,2016,3
10120,417921,21193,Snapdeal,12-05-2011,2011,4
10121,417922,21203,Snapdeal,02-02-2017,2017,1
10122,417923,21207,Snapdeal,07-01-2011,2011,2
10123,417924,21254,Snapdeal,06-11-2017,2017,1
10124,417925,21259,Amazon,04-04-2013,2013,1
10125,417926,21265,Amazon,01-12-2012,2012,1
10126,417927,21380,Amazon,03-04-2016,2016,1
10127,417928,20293,Snapdeal,05-03-2016,2016,1
10128,417929,20502,Snapdeal,12-11-2011,2011,1
10129,417930,20512,Snapdeal,12-08-2012,2012,1
10130,417931,20695,Flipkart,11-02-2010,2010,2
10131,417932,20826,Flipkart,01-11-2010,2010,2
10132,417933,20836,Flipkart,11-03-2010,2010,1
10133,417934,20900,Flipkart,10-01-2016,2016,1
10134,417935,20901,Flipkart,05-10-2014,2014,1
10135,417936,20992,Flipkart,06-09-2017,2017,1
10136,417937,21041,Flipkart,07-08-2017,2017,1
10137,417938,21069,Flipkart,03-10-2012,2012,1
10138,417939,21136,Flipkart,07-04-2011,2011,3
10139,417940,21149,Flipkart,06-10-2014,2014,4
10140,417941,21192,Snapdeal,02-10-2017,2017,2
10141,417942,21193,Snapdeal,12-03-2014,2014,1
10142,417943,21203,Snapdeal,05-10-2014,2014,2
10143,417944,21207,Amazon,02-01-2013,2013,3
10144,417945,21254,Amazon,08-07-2012,2012,4
10145,417946,21259,Amazon,06-04-2015,2015,1
10146,417947,21265,Amazon,08-02-2013,2013,1
10147,417948,21380,Amazon,09-07-2014,2014,1
10148,417949,21386,Amazon,11-06-2011,2011,1
10149,417950,21390,Amazon,03-12-2015,2015,1
10150,417951,21450,Amazon,05-11-2013,2013,1
10151,417952,21455,Flipkart,01-12-2015,2015,1
10152,417953,21456,Flipkart,03-04-2015,2015,1
10153,417954,22222,Snapdeal,05-11-2010,2010,1
10154,417955,22229,Amazon,05-10-2013,2013,1
10155,417956,22232,Snapdeal,02-05-2010,2010,1
10156,417957,12237,Snapdeal,09-06-2016,2016,1
10157,417958,22249,Snapdeal,03-09-2016,2016,1
10158,417959,22253,Snapdeal,06-03-2016,2016,1
10159,417960,22256,Amazon,10-10-2016,2016,1
10160,417961,22260,Amazon,09-03-2015,2015,1
10161,417962,20512,Amazon,06-11-2010,2010,1
10162,417963,20695,Amazon,11-12-2011,2011,1
10163,417964,20826,Amazon,09-05-2011,2011,1
10164,417965,20836,Amazon,06-11-2016,2016,1
10165,417966,20900,Amazon,05-11-2010,2010,1
10166,417967,20901,Amazon,10-02-2012,2012,1
10167,417968,20992,Amazon,11-09-2015,2015,1
10168,417969,21041,Amazon,02-12-2015,2015,1
10169,417970,21069,Amazon,09-02-2013,2013,1
10170,417971,21136,Amazon,02-07-2010,2010,1
10171,417972,21149,Amazon,11-09-2013,2013,1
10172,417973,21192,Flipkart,10-03-2016,2016,1
10173,417974,21193,Snapdeal,10-07-2015,2015,1
10174,417975,21203,Snapdeal,03-02-2013,2013,1
10175,417976,21207,Snapdeal,01-02-2015,2015,1
10176,417977,21254,Snapdeal,09-09-2014,2014,1
10177,417978,21259,Flipkart,01-02-2016,2016,1
10178,417979,21265,Flipkart,02-10-2013,2013,1
10179,417980,21380,Flipkart,08-10-2010,2010,1
10180,417981,21386,Snapdeal,01-09-2014,2014,1
10181,417982,21390,Snapdeal,04-01-2014,2014,1
10182,417983,21450,Snapdeal,08-06-2012,2012,1
10183,417984,21455,Snapdeal,08-10-2010,2010,1
10184,417985,21456,Snapdeal,02-11-2017,2017,1
10185,417986,22222,Snapdeal,08-07-2015,2015,1
10186,417987,22229,Snapdeal,12-09-2012,2012,1
10187,417988,22232,Snapdeal,07-03-2014,2014,1
10188,417989,12237,Snapdeal,07-04-2016,2016,3
10189,417990,22249,Snapdeal,01-04-2010,2010,3
10190,417991,21193,Snapdeal,07-11-2013,2013,3
10191,417992,21203,Snapdeal,05-02-2017,2017,3
10192,417993,21207,Snapdeal,09-02-2014,2014,3
10193,417994,21254,Snapdeal,11-02-2013,2013,3
10194,417995,21259,Snapdeal,06-06-2015,2015,3
10195,417996,21265,Amazon,07-08-2014,2014,3
10196,417997,21380,Amazon,08-06-2013,2013,3
10197,417998,21386,Amazon,11-01-2013,2013,3
10198,417999,21390,Snapdeal,03-04-2012,2012,3
10199,418000,21450,Snapdeal,07-07-2015,2015,3
10200,418001,21455,Snapdeal,10-12-2010,2010,2
10201,418002,21456,Flipkart,05-05-2016,2016,2
10202,418003,22222,Flipkart,05-10-2012,2012,1
10203,418004,22229,Flipkart,08-05-2014,2014,1
10204,418005,22232,Flipkart,01-12-2012,2012,1
10205,418006,21193,Flipkart,05-01-2015,2015,1
10206,418007,21203,Flipkart,01-11-2016,2016,1
10207,418008,21207,Flipkart,11-02-2016,2016,2
10208,418009,21254,Flipkart,06-01-2013,2013,2
10209,418010,21259,Flipkart,11-08-2011,2011,2
10210,418011,21265,Flipkart,05-01-2012,2012,2
10211,418012,21380,Snapdeal,05-10-2014,2014,2
10212,418013,21386,Snapdeal,07-11-2016,2016,2
10213,418014,21390,Snapdeal,02-08-2014,2014,2
10214,418015,21450,Amazon,02-01-2010,2010,2
10215,418016,21455,Amazon,05-03-2011,2011,2
10216,418017,21456,Amazon,03-07-2017,2017,2
10217,418018,22222,Amazon,05-03-2010,2010,1
10218,418019,22229,Amazon,12-12-2016,2016,1
10219,418020,22232,Amazon,02-05-2015,2015,1
10220,418021,12237,Amazon,06-05-2014,2014,1
10221,418022,22249,Amazon,07-08-2011,2011,1
10222,418023,22253,Flipkart,12-11-2016,2016,1
10223,418024,22256,Flipkart,03-01-2011,2011,1
10224,418025,22260,Snapdeal,08-08-2010,2010,1
10225,418026,20512,Amazon,06-05-2017,2017,1
10226,418027,20695,Snapdeal,12-05-2013,2013,2
10227,418028,20826,Snapdeal,03-03-2012,2012,1
10228,418029,20836,Snapdeal,02-10-2016,2016,2
10229,418030,20900,Snapdeal,08-08-2013,2013,3
10230,418031,20901,Amazon,07-02-2014,2014,3
10231,418032,20992,Amazon,04-12-2017,2017,3
10232,418033,21041,Amazon,12-03-2011,2011,4
10233,418034,21069,Amazon,04-07-2010,2010,1
10234,418035,21136,Amazon,04-09-2011,2011,2
10235,418036,21149,Amazon,09-01-2013,2013,1
10236,418037,21192,Amazon,08-10-2011,2011,1
10237,418038,21193,Amazon,01-05-2016,2016,1
10238,418039,21203,Amazon,11-04-2011,2011,1
10239,418040,21207,Amazon,10-08-2013,2013,3
10240,418041,21254,Amazon,04-12-2011,2011,3
10241,418042,21259,Amazon,11-05-2015,2015,3
10242,418043,21265,Amazon,04-02-2013,2013,3
10243,418044,21380,Flipkart,10-10-2012,2012,3
10244,418045,21386,Snapdeal,03-11-2012,2012,2
10245,418046,21390,Snapdeal,04-01-2010,2010,2
10246,418047,21450,Snapdeal,12-12-2013,2013,1
10247,418048,21455,Snapdeal,11-02-2014,2014,1
10248,418049,21456,Flipkart,06-05-2012,2012,1
10249,418050,22222,Flipkart,04-12-2011,2011,1
10250,418051,22229,Flipkart,05-01-2017,2017,1
10251,418052,22232,Snapdeal,11-04-2012,2012,2
10252,418053,12237,Snapdeal,11-04-2010,2010,2
10253,418054,22249,Snapdeal,02-11-2016,2016,2
10254,418055,21193,Snapdeal,11-12-2013,2013,2
10255,418056,21203,Snapdeal,05-05-2011,2011,2
10256,418057,21207,Snapdeal,12-06-2010,2010,2
10257,418058,21254,Snapdeal,02-02-2011,2011,2
10258,418059,20901,Snapdeal,07-11-2013,2013,2
10259,418060,20992,Snapdeal,04-01-2014,2014,2
10260,418061,21041,Snapdeal,11-07-2016,2016,2
10261,418062,21069,Snapdeal,06-09-2011,2011,1
10262,418063,21136,Snapdeal,03-02-2010,2010,1
10263,418064,21149,Snapdeal,03-11-2015,2015,1
10264,418065,21192,Snapdeal,10-05-2010,2010,1
10265,418066,21193,Snapdeal,01-12-2012,2012,1
10266,418067,21203,Amazon,06-06-2016,2016,1
10267,418068,21207,Amazon,06-02-2015,2015,1
10268,418069,21254,Amazon,09-04-2011,2011,1
10269,418070,21259,Snapdeal,03-02-2017,2017,1
10270,418071,21265,Snapdeal,08-06-2015,2015,2
10271,418072,21380,Snapdeal,08-12-2013,2013,1
10272,418073,21386,Flipkart,12-03-2011,2011,2
10273,418074,21390,Flipkart,09-01-2011,2011,3
10274,418075,21450,Flipkart,11-04-2015,2015,3
10275,418076,21455,Flipkart,09-10-2016,2016,3
10276,418077,21456,Flipkart,12-11-2010,2010,4
10277,418078,22222,Flipkart,06-02-2016,2016,1
10278,418079,22229,Flipkart,01-06-2015,2015,2
10279,418080,22232,Flipkart,10-01-2015,2015,1
10280,418081,12237,Flipkart,08-04-2012,2012,1
10281,418082,22249,Flipkart,05-01-2011,2011,1
10282,418083,22253,Snapdeal,04-02-2014,2014,1
10283,418084,22256,Snapdeal,12-01-2016,2016,1
10284,418085,22260,Snapdeal,05-07-2017,2017,1
10285,418086,20512,Amazon,11-09-2011,2011,1
10286,418087,20695,Amazon,09-07-2014,2014,2
10287,418088,20826,Amazon,08-06-2012,2012,2
10288,418089,20836,Amazon,07-03-2014,2014,1
10289,418090,20900,Amazon,03-07-2015,2015,1
10290,418091,20901,Amazon,05-01-2014,2014,1
10291,418092,20992,Amazon,11-04-2011,2011,1
10292,418093,21041,Amazon,06-08-2015,2015,1
10294,418094,21069,Flipkart,12-06-2012,2012,1
10295,418095,21136,Flipkart,09-09-2011,2011,3
10296,400428,20695,Amazon,12-02-2013,2013,4
10297,400429,20826,Amazon,07-06-2014,2014,2
10298,400430,20836,Amazon,07-05-2016,2016,1
10299,400431,20900,Amazon,04-11-2011,2011,2
10300,400432,20901,Amazon,06-04-2016,2016,3
10301,400433,20992,Amazon,06-07-2017,2017,4
10302,400434,21041,Amazon,11-09-2012,2012,1
10303,400435,21069,Amazon,06-11-2011,2011,1
10304,400436,21136,Flipkart,09-08-2014,2014,1
10305,400437,21149,Snapdeal,03-03-2013,2013,1
10306,400438,21192,Snapdeal,09-09-2014,2014,1
10307,400439,21193,Snapdeal,02-11-2010,2010,1
10308,400440,21203,Snapdeal,06-07-2012,2012,1
10309,400441,21207,Flipkart,04-01-2016,2016,1
10310,400442,21254,Flipkart,12-02-2013,2013,1
10311,400443,21259,Flipkart,01-05-2014,2014,1
10312,400444,21265,Snapdeal,02-03-2013,2013,1
10313,400445,21380,Snapdeal,01-11-2011,2011,1
10314,400446,21386,Snapdeal,05-07-2012,2012,1
10315,400447,21390,Snapdeal,03-03-2016,2016,1
10317,400448,21450,Snapdeal,08-02-2014,2014,1
10318,400449,21455,Snapdeal,12-09-2012,2012,1
10319,400450,21456,Snapdeal,10-02-2013,2013,1
10320,400451,22222,Snapdeal,01-02-2013,2013,1
10321,400452,22229,Snapdeal,06-02-2013,2013,1
10322,400453,22232,Snapdeal,08-01-2013,2013,1
10323,400454,12237,Snapdeal,01-08-2014,2014,1
10324,400455,22249,Snapdeal,11-09-2015,2015,1
10325,400456,22253,Snapdeal,04-01-2010,2010,1
10326,400457,22256,Snapdeal,04-05-2012,2012,1
10327,400458,22260,Snapdeal,12-09-2014,2014,1
10328,400459,20512,Amazon,02-01-2017,2017,1
10329,400460,20695,Amazon,02-07-2016,2016,1
10330,400461,20826,Amazon,02-06-2016,2016,1
10331,400462,20836,Snapdeal,07-08-2016,2016,1
10332,400463,20900,Snapdeal,06-10-2016,2016,1
10333,400464,20901,Snapdeal,05-10-2016,2016,1
10334,400465,20992,Flipkart,02-09-2011,2011,1
10335,400466,21041,Flipkart,11-06-2015,2015,1
10336,400467,21069,Flipkart,06-05-2013,2013,1
10337,400468,21136,Flipkart,11-11-2013,2013,1
10338,400469,21149,Flipkart,04-05-2017,2017,1
10339,400470,21192,Flipkart,08-01-2010,2010,1
10340,400471,21193,Flipkart,03-10-2010,2010,1
10341,400472,21203,Flipkart,01-09-2014,2014,1
10342,400473,21207,Flipkart,03-07-2011,2011,1
10343,400474,21254,Flipkart,04-09-2012,2012,1
10344,400475,21259,Snapdeal,06-12-2017,2017,1
10345,400476,21265,Snapdeal,06-09-2016,2016,1
10346,400477,21380,Snapdeal,10-06-2011,2011,3
10347,400478,21386,Amazon,07-03-2017,2017,3
10348,400479,21390,Amazon,09-01-2010,2010,3
10349,400480,21450,Amazon,03-12-2013,2013,3
10350,400481,21455,Amazon,08-12-2016,2016,3
10351,400482,21456,Amazon,07-04-2017,2017,3
10352,400483,22222,Amazon,09-06-2015,2015,3
10353,400484,22229,Amazon,02-04-2017,2017,3
10354,400485,22232,Amazon,04-07-2013,2013,3
10355,400486,12237,Flipkart,12-03-2013,2013,3
10356,400487,22249,Flipkart,01-11-2011,2011,3
10357,400488,21193,Snapdeal,04-08-2015,2015,3
10358,400489,21203,Amazon,02-12-2015,2015,2
10359,400490,21207,Snapdeal,10-11-2013,2013,2
10360,400491,21254,Snapdeal,09-12-2011,2011,1
10361,400492,21259,Snapdeal,02-08-2012,2012,1
10362,400493,21265,Snapdeal,07-03-2013,2013,1
10363,400494,21380,Amazon,10-01-2011,2011,1
10364,400495,21386,Amazon,06-05-2013,2013,1
10365,400496,21390,Amazon,11-01-2010,2010,2
10366,400497,21450,Amazon,01-02-2011,2011,2
10367,400498,21455,Amazon,08-04-2013,2013,2
10368,400499,21456,Amazon,01-06-2011,2011,2
10369,400500,22222,Amazon,01-12-2017,2017,2
10370,400501,22229,Amazon,09-10-2010,2010,2
10371,400502,22232,Amazon,01-05-2014,2014,2
10372,400503,21193,Amazon,02-02-2010,2010,2
10373,400504,21203,Amazon,10-06-2010,2010,2
10374,400505,21207,Amazon,06-02-2014,2014,2
10375,400506,21254,Amazon,11-06-2011,2011,1
10376,400507,21259,Flipkart,10-04-2012,2012,1
10377,400508,21265,Snapdeal,05-03-2014,2014,1
10378,400509,21380,Snapdeal,08-01-2012,2012,1
10379,400510,21386,Snapdeal,12-01-2013,2013,1
10380,400511,21390,Snapdeal,08-09-2014,2014,1
10381,400512,21450,Flipkart,11-08-2014,2014,1
10382,400513,21455,Flipkart,07-07-2011,2011,1
10383,400514,21456,Flipkart,01-01-2015,2015,1
10384,400515,22222,Snapdeal,04-08-2016,2016,2
10385,400516,22229,Snapdeal,11-11-2013,2013,1
10386,400517,22232,Snapdeal,12-07-2010,2010,2
10387,400518,12237,Snapdeal,04-01-2016,2016,3
10388,400519,22249,Snapdeal,11-05-2016,2016,3
10389,400520,22253,Snapdeal,09-10-2015,2015,3
10390,400521,22256,Snapdeal,08-01-2016,2016,4
10391,400522,22260,Snapdeal,07-12-2011,2011,1
10392,400523,20512,Snapdeal,11-08-2014,2014,2
10393,400524,20695,Snapdeal,09-06-2015,2015,1
10394,400525,20826,Snapdeal,02-01-2010,2010,1
10395,400526,20836,Snapdeal,09-09-2013,2013,1
10396,400527,20900,Snapdeal,09-09-2011,2011,1
10397,400528,20901,Snapdeal,03-10-2016,2016,1
10398,400529,20992,Snapdeal,07-05-2014,2014,1
10399,400530,21041,Amazon,07-03-2017,2017,1
10400,400531,21069,Amazon,10-11-2013,2013,1
10401,400532,21136,Amazon,12-09-2014,2014,2
10402,400533,21149,Snapdeal,03-06-2010,2010,2
10403,400534,21192,Snapdeal,05-06-2017,2017,1
10404,400535,21193,Snapdeal,02-04-2010,2010,1
10405,400536,21203,Flipkart,10-03-2016,2016,1
10406,400537,21207,Flipkart,07-12-2010,2010,1
10407,400538,21254,Flipkart,09-01-2012,2012,1
10408,400539,21259,Flipkart,04-09-2012,2012,1
10409,400540,21265,Flipkart,07-02-2015,2015,3
10410,400541,21380,Flipkart,03-03-2013,2013,4
10411,400542,21386,Flipkart,02-06-2016,2016,2
10412,400543,21390,Flipkart,06-12-2013,2013,1
10413,400544,21450,Flipkart,12-08-2010,2010,2
10414,400545,21455,Flipkart,09-06-2014,2014,3
10415,400546,21456,Snapdeal,04-09-2013,2013,4
10416,400547,22222,Snapdeal,12-09-2016,2016,1
10417,400548,22229,Snapdeal,03-02-2016,2016,1
10418,400549,22232,Amazon,03-05-2012,2012,1
10419,400550,12237,Amazon,03-03-2014,2014,1
10420,400551,22249,Amazon,07-08-2014,2014,1
10421,400552,21193,Amazon,08-07-2015,2015,1
10422,400553,21203,Amazon,01-03-2012,2012,1
10423,400554,21207,Amazon,12-12-2012,2012,1
10424,400555,21254,Amazon,11-03-2014,2014,1
10425,400556,20901,Amazon,07-05-2011,2011,1
10426,400557,20992,Flipkart,07-02-2012,2012,1
10428,400558,21041,Flipkart,09-11-2013,2013,1
10429,400559,21069,Snapdeal,03-06-2017,2017,1
10430,400560,21136,Amazon,04-12-2011,2011,1
10431,400561,21149,Snapdeal,05-04-2011,2011,1
10432,400562,21192,Snapdeal,07-01-2015,2015,1
10433,400563,21193,Snapdeal,02-02-2012,2012,1
10435,400564,21203,Snapdeal,11-11-2015,2015,1
10436,400565,21207,Amazon,02-01-2013,2013,1
10437,400566,21254,Amazon,05-04-2012,2012,1
10438,400567,21259,Amazon,07-06-2010,2010,1
10439,400568,21265,Amazon,09-05-2011,2011,1
10440,400569,21380,Amazon,04-04-2012,2012,1
10441,400570,21386,Amazon,10-07-2014,2014,1
10442,400571,21390,Amazon,02-04-2014,2014,1
10443,400572,21450,Amazon,04-01-2011,2011,1
10444,400573,21455,Amazon,08-10-2011,2011,1
10445,400574,21456,Amazon,04-11-2010,2010,1
10446,400575,22222,Amazon,04-01-2016,2016,1
10447,400576,22229,Amazon,08-07-2013,2013,1
10448,400577,22232,Amazon,03-09-2010,2010,1
10449,400578,12237,Flipkart,02-04-2015,2015,1
10450,400579,22249,Snapdeal,09-10-2016,2016,1
10451,400580,22253,Snapdeal,07-05-2015,2015,1
10452,400581,22256,Snapdeal,04-11-2015,2015,1
10453,400582,22260,Snapdeal,02-02-2010,2010,1
10454,400583,20512,Flipkart,02-11-2016,2016,1
10455,400584,20695,Flipkart,03-09-2011,2011,1
10456,400585,20826,Flipkart,04-08-2013,2013,1
10458,400586,20836,Snapdeal,12-12-2016,2016,1
10459,400587,20900,Snapdeal,08-04-2014,2014,1
10460,400588,20901,Snapdeal,06-09-2017,2017,1
10461,400589,20992,Snapdeal,08-09-2012,2012,1
10462,400590,21041,Snapdeal,02-05-2014,2014,3
10463,400591,21069,Snapdeal,06-12-2014,2014,3
10464,400592,21136,Snapdeal,05-06-2013,2013,3
10465,400593,21149,Snapdeal,09-06-2014,2014,3
10466,400594,21192,Snapdeal,04-03-2014,2014,3
10467,400595,21193,Snapdeal,01-01-2010,2010,3
10468,400596,21203,Snapdeal,07-01-2014,2014,3
10469,400597,21207,Snapdeal,12-06-2012,2012,3
10470,400598,21254,Snapdeal,08-12-2010,2010,3
10471,400599,21259,Snapdeal,09-02-2010,2010,3
10472,400600,21265,Snapdeal,02-02-2013,2013,3
10473,400601,21380,Amazon,01-12-2011,2011,3
10474,400602,21386,Amazon,12-07-2016,2016,2
10475,400603,21390,Amazon,12-01-2013,2013,2
10476,400604,21450,Snapdeal,02-09-2014,2014,1
10477,400605,21455,Snapdeal,11-07-2016,2016,1
10478,400606,21456,Snapdeal,07-04-2016,2016,1
10479,400607,22222,Flipkart,10-01-2014,2014,1
10480,400608,22229,Flipkart,05-03-2017,2017,1
10481,400609,22232,Flipkart,04-02-2015,2015,2
10482,400610,12237,Flipkart,03-07-2017,2017,2
10483,400611,22249,Flipkart,05-02-2017,2017,2
10484,400612,21193,Flipkart,11-11-2011,2011,2
10485,400613,21203,Flipkart,12-01-2013,2013,2
10486,400614,21207,Flipkart,12-12-2014,2014,2
10487,400615,21254,Flipkart,12-11-2015,2015,2
10488,400616,21259,Flipkart,11-12-2011,2011,2
10489,400617,21265,Snapdeal,06-08-2016,2016,2
10490,400618,21380,Snapdeal,04-04-2013,2013,2
10491,400619,20293,Snapdeal,09-01-2013,2013,1
10492,400620,20502,Amazon,10-04-2014,2014,1
10493,400621,20512,Amazon,07-03-2013,2013,1
10494,400622,20695,Amazon,11-05-2015,2015,1
10495,400623,20826,Amazon,10-12-2016,2016,1
10496,400624,20836,Amazon,05-09-2014,2014,1
10497,400625,20900,Amazon,07-07-2013,2013,1
10498,400626,20901,Amazon,12-10-2013,2013,1
10499,400627,20992,Amazon,11-12-2014,2014,1
10500,400628,21041,Flipkart,05-02-2012,2012,2
